"pid","hotel","name","commenttitle","comment","rating"
"d301583","Raffles Hotel Singapore","Keith L","Tiffin Room - Curry","Last night of our holiday we went to the Long Bar for the traditional Singapore Sling, followed by a curry on the Tiffin Room. The room and service was very good. While the food was very good it was expensive for what we had... we did have a vegetarian curry in Little India which we believe was better .... and much cheaper, however you pay for the iconic location","4"
"d301583","Raffles Hotel Singapore","Ghadeer2014","Spectacular","I visited Raffles Hotel for sightseeing. I loved the colonial architecture of the hotel. Raffles Hotel is located just a couple minutes from Singapore¡¯s famous Orchard Road shopping street. Raffles Hotel is truly a Southeast Asian classic.  SEE photos.","5"
"d301583","Raffles Hotel Singapore","paulandpaula2011","More than amazing, such a special place","Raffles reputation as the best hotel in the world is well deserved.  Our room was spectacular but the service is by far the best part of the Raffles experience.  We truly have stayed in no finer place in the entire world, and thanks to Jovie and everyone else.","5"
"d301583","Raffles Hotel Singapore","budijanto s","An Icon Reborn","The title, shamelessly copied from a particular documentary say it all.   I visit Singapore few times a year. Usually I stay at hotel near Tanglin area and also near City Hall MRT station.   When I heard than Raffles reopen after their extensive renovation, I feel that I would love to try the hotel.  Finally I manage to book a three nights stay for September.   Hotel representative arrange hotel's own limousine to pick me up from Changi Airport. It was done smoothly.   Check in was done effortlessly as well as the hotel know my arrival time in advance.  The suite (Palm Court Suite) was very spacious.   The lobby was an awesome sight by its own.  Also the hotel grounds was calm and quiet even though the hotel was located in the middle of hustle and bustle of Singapore.   Being an¡¦","5"
"d301583","Raffles Hotel Singapore","Peter M","High Tea-Experience of a Lifetime","Our High Tea experience will forever remain in our memories as one of our most pleasant experiences. We dressed appropriately for the occassion even on quite a sulty day, in ""Casual Colonial Whites and Jewelary"" and received a most pleasant and efficient welcome from Doorman  through Maitre D to our Table waiter and were made to feel extremely comfortable and relaxed It was all we imagined it to be and even without the other island attractions, it was, on its own, the perfect reason for a Singapore stopever.","5"
"d301583","Raffles Hotel Singapore","ramsdale5","First ever stay at Raffles","Spent 5 nights over our wedding anniversary last week. The newly reopened hotel, after its extensive renovations is stunning. All the staff are very friendly and attentive, they make you feel 'special' and its amazing how they know you by name! They made a very special effort to surprise us in our suite on our wedding anniversary evening too. A thoroughly enjoyable, special stay.","5"
"d301583","Raffles Hotel Singapore","Gaynomad","Dream Stay","Spent 24 hours here and didn't leave the hotel. Check was professional and friendly and the butler service was impeccable. The Writers Bar and Paul's service were a highlight as was Tiffin Restaurant for dinner. The maitre d' was really personable and we enjoyed meeting him. Wasn't so impressed with the Long Bar as it had a huge queue (lucky we pre-booked), whilst it had changed a bit from my last visit it lacked any real ambience and we were glad to retreat back to the main hotel.  High Tea was was good and I'd recommend the Champagne option. In a word Indulgent.","5"
"d301583","Raffles Hotel Singapore","Anne D","A special time","From the beginning of the experience and the end at la Dame de Pic, we enjoyed each moment offered as a gift for the mouth. Elegant and colorful cuisine, signature of Chef Pic. Excellent service and very good knowledge. Many thanks for the specail time we shared, my husband and I.","4"
"d301583","Raffles Hotel Singapore","AngusWBA","Unbelievable <U+0001F633>","My wife and I Stayed at Raffles for 2 nights in August 19 to celebrate my wife¡¯s 50th Birthday. The Hotel has recently undertaken a complete refurbishment and have to say we were completely blown away.... We have both previously stayed at some wonderful location and hotels around the globe but Raffles is just on another level.   I could go into detail on all the plus points from the amazing bedrooms, to the exquisite restaurants and not to mention a Singapore Sling in the Long Bar, but would probably be here all night and you reading this would get extremely bored...!!    So instead I thought i¡¯d List all the problems, issues and things that need to be changed and put right...  ..........................................................................!!!!!!!!  Thank you for¡¦","5"
"d301583","Raffles Hotel Singapore","wbarnim","Reborn in splendour","We wanted to see the Raffles after it reopened a month ago after extensive renovations and we were obviously not the only ones. It was not easy to get a reservation, but finally we managed to snag a Palm Court Suite just a few days before our Singapore trip and we are happy we did. The Raffles is reborn in splendour. Especially our room was fabulous - comfortable, spacious and beautiful. one could not ask for more. The lobby is grand too, with its high ceiling and its giant chandelier. Overall it is all very beautiful and contemporary  (even though I  personally would have also liked a more historic interior design too). The design of the Writer's Bar and La Dame de Pic though turned out a little bit soulless. Drinks and food are very good though and we enjoyed the breakfast. I¡¦","5"
