"pid","hotel","name","commenttitle","comment","rating"
"d4727829","The Pod Boutique Capsule Hotel","rizza88","very accommodating staffs, clean and safe place","What i like about this place is that it is very clean that makes you feel like not minding anymore having a common comfort room or bathroom. And definitely I like how friendly, accommodating and approachable the staffs are. Mostly were shared room with pods but it's ok since you get to meet people like how we met Thiana of Russia and Samuel of Netherlands. Travelling should be visiting places and meeting people.","5"
"d4727829","The Pod Boutique Capsule Hotel","cjddk0123","Very friendly staff and surroundings <U+0001F44D>","I have stayed 6nights at the pod. Little worried about first time staying at hostel , but everything was great !  Especially staff Ika and Ken helped me alot with travelling around <U+0001F495> They always try hard helping ppl stay at the pod with smile :) I would definately stay here again with my next trip to SG! Also, there are many local places around the pod :)  MRT 3mins away, Hajilane 1min, Arab street 30seconds, Duo multi complex(good restaurants and views) 3min and etc!   Thank you Ika and Ken <U+0001F64F>","5"
"d4727829","The Pod Boutique Capsule Hotel","Jonathan B","Amazing Place! Clean, friendly, location was perfect and the price was just right.","I would just like to take the time in saying how much of a brilliant place The Pod Boutique Capsule Hotel was! I stayed there for 9 nights and couldn't have asked for a better place.  My capsule was very comfortable, clean and well air-conditioned. The shared bathroom area was also really clean and tidy, as it was well maintained on a daily basis (which was great to see).  The location wasn't too far from the places I needed, such as a shopping mall, MRT station, food, and busses. Plus I was surrounded by amazing architecture.  Breakfast was really good, although it would be good to see a little more variety. I would mainly like to thank Ika, Edison, and Siti as they helped me when I needed, offering a very high standard of hospitality. Gave me directions to where I wanted to°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","Lauren K","Pod experience was awesome!","I wouldn't call this a hotel, it's quite clearly a hostel with some private rooms & some shared rooms. We had a shared room with a queen size pod, after 5 weeks of travelling in hostels this was by far our most comfortable. The rooms are absolutely spotless, air conditioning blasting (necessary in Singapore), adequate storage for bags. Really happy stay here.","5"
"d4727829","The Pod Boutique Capsule Hotel","heriati","Simple Yet Unique","Staying in Capsule Hotel is a new experience in our holiday. It is really simple yet very unique and exclusive capsule hotel. Clean, good breakfast and good location are the most advantage choosing the POD BOUTIQUE Capsule Hotel.","4"
"d4727829","The Pod Boutique Capsule Hotel","csm","Value for Stopover or business Trip","It°Øs ok for stopover or business trip. Stayed at Queen Suite and Space enough for 1 big luggage and a chair. Not for noise sensitive sleeper. You can even hear when ppl whisper and auto door  banging sound by other customers.   Staffs are friendly and helpful. Rooms and common shower room are cleaned. hair dryer, washer and ironing board at common area. Very convenient to take bus No 100 to Padang for competition.   Malay Restaurants behind the hotel and night market on Saturday.","3"
"d4727829","The Pod Boutique Capsule Hotel","Julia D","Cozy Capsule Hotel","The attendants are accommodating. If you need a nice place to stay in during your quick visit to Singapore, this place is a good choice. The breakfast buffet is a thumbs up. The common area is very cozy and the pod itself is comfy.","5"
"d4727829","The Pod Boutique Capsule Hotel","Ariel D","Great place, probably one of the better ones I've stayed at in SG","I was able to book a pod in this place for a quick trip to SG last month. The place is great, it's like a cross between a hotel and hostel, you get the comfort of a hotel with the vibe of hostels via the pod rooms, pricier than a hostel but cheaper than a hotel. However, if you're expecting some social interaction with the other guests like what you would expect in hostels, this might not be the place.  The rooms are clean, you get your own pod, with light and socket. To me the air conditioning is good, but then again my pod was located near the air conditioning unit, so I can't really say for the other pods. You also get a towel which you can request to be replaced every day. There is also lockers for your stuff and your shoes. They have multiple toilets and baths so you don't°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","bash501","Short Stay","It was my first time staying in Pod hotel   The pod will be always my first choice in Singapore   They have really nice rooms Clean toilet and shower  Good staff Good location  Nice breakfast and nice small room for studying in lobby   Need to use ear plugs for sleeping some people are noisy   Highly recommended","5"
"d4727829","The Pod Boutique Capsule Hotel","ertykn","hmmm.","location 7/10 (near Arab St.) clean 7/10 staff 7/10 comfort 6/10 (allways hear elavator motor noise when you sleep, if you can) bathroom 8/10 loby 7/10 wifi connection 8/10 overral 7/10  little bit far away from metro like 8 min walking away bugis MRT","3"
"d4727829","The Pod Boutique Capsule Hotel","curious_f00die","Didnt sleep","This review is specifically for the ""queen pod suite"" which is supposed to be an upgrade from the dormitory style pods. The space was clean and the staff friendly but I barely got any sleep. The website is careful not to show that you do not in fact have a private room. You do have more space that is yours but the wall does not go all the way up so you can hear EVERYTHING. There is a door leaving your ""suite"" and a door leaving the hallway. Both are very heavy and loud so anytime someone leaves 2 doors slam. We could hear doors, snoring, conversations, alarms, packing ect.  This normally wouldn't bother me in a hostel but I paid for the upgraded room. Not to mention people I think felt more private so they had very loud conversations and would go in and out of the room while°¶","2"
